"MW, Name",NIST ID
"219.   331.95 O-(2,4,6-trichlorophenyl)-n-methylamido-n-ethylamidothiophosphate",C114133845
220.   331.95 Lead nitrate,B6000533
"221.   331.96 Benzothiazole, 2,2'-dithiobis-",C120785
"222.   332.01 1H,1H,7H-Dodecafluoro-1-heptanol",C335999
223.   332.02 9-Bromo triptycene,C15364553
"224.   332.05 Glutamic acid, n-(2,5-difluoro-4-nitrobenzoyl)-",B6008662
"225.   332.05 Dimethyl 1,1'-ferrocene dicarbamate",B6003015
"226.   332.09 Evernic acid, pruiss",C537097
"227.   332.09 Acetic acid, (2,4-dichlorophenoxy)-,2-octyl ester",C1917971
"228.   332.09 Octyl (2,4-dichlorophenoxy)acetate",C1928445
"229.   332.09 6-Methylheptyl (2,4-dichlorophenoxy)acetate",C3035674
"230.   332.13 Benzophenone, 3,3',4,4',5-pentamethoxy-",C22699974
"231.   332.15 Pulegone, 2,4-dinitrophenyl hydrazone",B6002097
"232.   332.16 Aniline, 4-(n,n-diethylamino)-2-(3,4-dimethylphenylsulfonyl)-",C19789550
"233.   332.16 Benzene, 1,1',1'',1'''-(1,2-ethenediylidene)tetrakis-",C632519
"234.   332.17 Phosphoro diamidic acid, n,n'-bis (2,4-dimethyl phenyl), ethyl ester",C116401844
235.   332.19 2-(P-t-butylphenoxy)-3-(2-phenylethyl) pyrazine,C116295591
"236.   332.21 Octadecane, 1-bromo-",C112890
"237.   332.21 5Alpha-androstane, 3,3,17,17-tetrafluoro-,",C3834182
"238.   332.24 3Alpha,5alpha-cycloandrostan-6beta-ol,17-ethylenedioxy",B6005240
"239.   332.24 5Alpha-androstan-16beta-ylacetic acid lactone, 3beta,17beta-dihydroxy-",B6005248
"240.   332.24 3Beta,6alpha-dihydroxy-5alpha-pregn-16-en-20-one",C14424670
"241.   332.24 Androst-5-ene-3,17-diol, 3-acetate, (3?,17?)-",C1639436
"242.   332.24 Androst-5-ene-17-carboxylic acid, 3beta-hydroxy-, methyl ester",C200263918
"243.   332.24 Pregnane-3,20-dione, 11-hydroxy-, (5?,11?)-",C565968
244.   332.24 17-Ethylenedioxy-androst-5-en-3beta-ol,C7745406
"245.   332.24 5Beta-androstan-16beta-ylacetic acid lactone, 3beta,17beta-dihydroxy-",C96191752
"246.   332.24 Octadecane-1-sulfonic acid, 4-hydroxy-, delta-sultone",C29638662
"247.   332.27 5,8,11,14-Eicosatetraenoic acid, ethyl ester",C95285771
"248.   332.32 1,4-Benzenediamine, N,N'-bis(1-methylheptyl)-",C103968
"249.   332.32 2,6-Di-(5-nonyl) pyrazine",C116660061
"250.   332.93 O-propyl o-(2,4,5-trichlorophenyl) amidothiophosphate",C2591675
"251.   332.93 O-ethyl o-(2,4,5-trichlorophenyl) methylamidothiophosphate",C2591711
"252.   332.93 O-methyl,o-(2,4,5-trichlorophenyl)n-ethyl phosphoramidothioate",C2591744
"253.   332.93 O-isopropyl o-(2,4,5-trichlorophenyl) amidothiophosphate",C635961
"254.   332.93 O-methyl-o-(2,4,5-trichlorophenyl) dimethylamidophosphorothioate",C93048352
"255.   332.95 Phosphoric acid, diethyl 3,5,6-trichloro-2-pyridyl ester",C5598152
"256.   332.98 Aniline, o-[5-chloro-(2,2,3,3,4,4-hexafluoro-cyclopenten-1-yl)thio]-,",C116277715
"257.   332.99 Benzoic acid, p-(2-iodoacetamido)-, ethyl ester",C116465511
258.   332.99 5-Nitro-1-anthraquinonesulfonic acid,C82508
259.   333.11 P'-diethylamino-p-azobenzene sulfonic acid,C6287123
260.   333.12 N-benzyl-n'-(o-nitrophenyl)-piperazine hydrochloride,C116402278
261.   333.23 Carbetapentane,C77236
262.   333.24 Bentyl analog,B6005036
263.   333.30 4-(Hexadecyloxy)aniline,C7502069
"264.   333.31 2-(N,n-di-n-butyl amino)-3-(5-nonyl) pyrazine",C116402950
265.   333.32 Armeen dms hydrochloride,C1613178
"266.   333.32 Didecylamine, hydrochloride",C2486842
"267.   333.81 Butane, 1,1,2,3,4,4-hexachloro-1,2,3,4-tetrafluoro-",C375439
"268.   333.83 1,1,2-Trichloropropanoic anhydride",C116402541
"269.   333.90 9,10-Dibromo anthracene",B6000446
"270.   333.90 Anthracene, 9,10-dibromo-",C523273
"271.   333.93 7, 7-Dimethoxy-1, 4, 5, 6-tetrachlorobicyclo [2. 2. 1]-5-heptene-2-carboxylic acid",C124715793
"272.   333.95 2,6-Dichlorobenzyl ether",C73927567
"273.   333.98 1,1'-Biphenyl, 2,2',3,3',4,4',5,5',6,6'-decafluoro-",C434902
274.   334.03 2-Carboxybenzoyl ferrocene,B6003022
"275.   334.05 5,5'-Thiodisalicylic acid, dimethyl ester",C24483725
"276.   334.05 Benzoic acid, 4,4'-sulfonylbis-, dimethyl ester",C3965535
"277.   334.07 Hypoxanthine, 7-(2-hydroxyethyl)-, p-toluenesulfonate",B6009925
"278.   334.10 1,3-Diphthalimido-propane",C10513969
"279.   334.10 Aniline, n,n-diethyl-4-nitro-3-phenylsulfonyl-",C19771007
"280.   334.13 Phenothiazine, 10-(3-dimethylaminopropyl)-2-methyl-, hydrochloride",C2167875
"281.   334.14 Imidazole-4-carboxamide, 1-benzyl-5-(n-benzylformamido)-",C7178281
282.   334.15 Ethyl 2-bromotetradecanoate,C14980928
"283.   334.15 Imidazole-4-carboxamide, 5-(3,3-dibenzyltriazeno)-",C6939306
"284.   334.17 1-(2,4,6-Trisopropylbenzenesulfonyl)imidazole",C50257404
"285.   334.17 1,1,1,2-Tetraphenylethane",C2294942
"286.   334.17 Benzene, 1,1',1'',1'''-(1,2-ethanediylidene)tetrakis-",C632508
287.   334.20 p-Cyanobenzylidene p-octyloxyaniline,C41335357
288.   334.20 p-Octyloxybenzylidene p-cyanoaniline,C41682739
"289.   334.21 1,4-Benzenedicarboxylic acid, dihexyl ester",C1818968
"290.   334.21 1,2-Benzenedicarboxylic acid, bis(4-methylpentyl) ester",C259139510
"291.   334.21 1,2-Benzenedicarboxylic acid, bis(2-ethylbutyl) ester",C7299890
"292.   334.21 1,2-Benzenedicarboxylic acid, dihexyl ester",C84753
"293.   334.21 1,2-Benzenedicarboxylic acid, butyl octyl ester",C84786
294.   334.26 trihexyl phosphite,C6095427
"295.   334.30 2-(2,2-Dimethylpentoxy)-3-methyl-6-(5-nonyl) pyrazine",C116660072
"296.   334.30 2-(2,2,4-Trimethylpentoxy)-3-(5-nonyl) pyrazine",C5008902
297.   334.88 Pentachlorophenyl dimethyl carbamate,C90418410
"298.   334.93 3',4',4-Trichlorobenzene sulfonanilide",C7454526
"299.   334.93 Anthraquinone, 2-amino-1-bromo-3-chloro-",C117011
"300.   335.04 Choline, iodide benzoate",C17518433
"301.   335.05 p-Toluenesulfonamide, alpha-[6-(methylthio)-9H-purin-9-yl]-",C21268019
302.   335.11 Trifluralin,C1582098
303.   335.11 Benfluralin,C1861401
"304.   335.14 Pyridine, 2,6-diamino-4-[(diphenylmethyl)amino]-3-nitro-",B6008447
"305.   335.17 1-[[2,4,6-tris(isopropyl)phenyl]sulphonyl]-1H-1,2,4-triazole",C54230603
306.   335.17 4-Tritylaniline,C22948067
"307.   335.17 Benzenemethanamine, N,?,?-triphenyl-",C4471221
"308.   335.19 3-Benzofurancarboxamide, n-cycloheptyl-2,3-dihydro-3-phenyl-,",C95133292
"309.   335.25 P-methoxy carbanilic acid, n-dodecyl ester",C116373207
"310.   335.86 4,7-Methano-1H-indene, 4,5,6,7,8,8-hexachloro-3a,4,7,7a-tetrahydro-",C3734483
311.   335.86 ?-Chlordene,C56534022
"312.   335.86 1,6-Methano-1H-indene, 2,3,3a,4,5,8-hexachloro-3a,6,7,7a-tetrahydro-, (1-?,3a-?,6-?,7a-?,8R*)-",C56641384
"313.   335.90 1-(2-Chloroethoxy)-2-(2,2,4,6 tetrachlorophenoxy)ethane",C5335262
"314.   335.92 3,4-Dichlorophenyl-4-chlorobenzene sulfonate",C13631453
315.   335.93 Bis(2-chlorophenyl)phosphorochloridate,C17776782
"316.   336.04 Tantalate(v), methyl",B6007053
317.   336.04 2-Hydroxy-4-methoxy benzoyl ferrocene,B6003004
"318.   336.05 Ethylene diamine tetra-acetic acid, disodium salt",B6002305
319.   336.06 Thiamine hydrochloride,B6001851
320.   336.06 Thiamine hydrochloride,B6005158
"321.   336.06 Oxadiazole, 1,2,4-, 3-(benzylaminomethyl)-5-(5-nitrofuran-2-yl)-, hydrochloride",C36123043
322.   336.06 Dicumarol,C66762
"323.   336.08 1,2,4-Trichloro-5-(decyloxy)benzene",C116401388
"324.   336.12 1,5-Dibenzoylnaphthalene",C83807
"325.   336.13 3,5-Xylenesulfonamide, n,n-dimethyl-4-(2-(dimethylamino )ethoxy)-, hydrochloride",C97237779
"326.   336.13 Silane, tetraphenyl-",C1048084
"327.   336.15 Phenol, 4-(triphenylmethyl)-",C978869
"328.   336.16 2,5-Dibutyroxy-4-hydroxy butyrophenone",B6000951
"329.   336.16 1,2,4-Benzenetriol, tributyrate",C111443880
"330.   336.16 Phthalic acid, butyl ester, ester with butyl glycolate",C85701
"331.   336.17 1-Benzyl-3-(1,3-dicarbethoxypropyl) urea",C96977923
"332.   336.18 2,4-dinitrophenylhydrazone decanal",C1527953
333.   336.18 1-Methyl-3-(beta-morpholinoethyl)-3-phenyloxindole,C94916822
"334.   336.20 O-nitro carbanilic acid, n-undecyl ester",C93999883
"335.   336.20 P-nitro carbanilic acid, n-undecyl ester",C93999894
"336.   336.20 M-nitro carbanilic acid, n-undecyl ester",C95126582
337.   336.21 Fluoxymesterone,C76437
"338.   336.27 5.beta.-Pregnane-3.alpha.,17.alpha.,20.alpha.-triol",C1098459
"339.   337.01 1,2-Benzisothiazolin-3-one, 2-(0-tolylsulfonyl)-, 1,1-dioxide",C116400874
340.   337.07 N-(8-Bromooctyl)phthalimide,C17702839
341.   337.10 Levarterenol bitartrate,B6005047
342.   337.13 Fuchsin ren basic,B6003770
343.   337.22 Trihexyphenidyl hydrochloride,B6005116
"344.   337.23 Malonic dilactone, alpha-[2-(diethylamino)ethyl]-cis-1(me),3(h),4(h)-cis-3(h)-1,8-dihydroxy-3-p-menthyl",B6006142
345.   337.24 N-p-n-Hexyloxybenzylidene-p'-n-butylaniline,C29743111
346.   337.24 p-Butoxybenzylidene p-hexylaniline,C39777123
"347.   337.33 13-Docosenamide, (Z)-",C112845
"348.   337.75 2,3-Dibromothiophene-5-sulfonyl chloride",C81606317
"349.   337.90 Hexane, 1,6-diiodo-",C629094
"350.   337.96 2,3-Butanediol, bis(alpha,alpha-di-chloropropionate)",C124715840
"351.   337.98 Hexane, tetradecafluoro-",C355420
"352.   337.99 2,12-Dibromocyclododecanone",C24459403
"353.   338.01 4-(4-Hydroxybenzoyl)phenyl 2,2-dichloropropanoate",C116495900
354.   338.02 Phenyl mercurie acetate,C62384
355.   338.04 Dibutyltin mercaptopropionate,C78068
356.   338.05 Chloropropylate,C5836102
357.   338.07 Bis(5-nitroimidazole-4-carboxamido)ethylene,B6008325
"358.   338.08 Pyrimidine, 2-amino-4-(butylamino)-6-chloro-5-[(p-chlorophenyl)azo]-",C92298209
"359.   338.09 Aniline, n,n-diethyl-p-(p-chlorophenylsulfonamido)-",C19770775
"360.   338.09 Aniline, 4-(n,n-diethylamino)-2-(p-chlorophenylsulfonyl)-",C19789549
"361.   338.11 Methane, chlorobis(p-methoxyphenyl)phenyl-",C40615369
362.   338.11 P-(p-tolylsulfonylamido-)diphenylamine,C100936
363.   338.14 2-Phenoxy-3-benzhydryl pyrazine,C116660301
364.   338.14 2-Phenoxy-3-(p-phenylbenzyl) pyrazine,C116668929
"365.   338.15 4-([(2E)-3,7-dimethyl-2,6-octadienyl]oxy)-7h-furo[3,2-g]chromen-7-one",B6007553
"366.   338.17 Methanesulfonic acid, cmpd with 3-ethyl-2-(1-methyl-2-piperidyl)indole",B6007330
367.   338.17 Tetrabutylphosphonium bromide,C3115682
"368.   338.19 3-Acetoxy-17alpha-ethylestra-1,3,5(10),6,8-pentaen-17beta-ol",C133070710
"369.   338.19 Titanium, 2-ethyl-1,3-hexanediolate, dibutoxy-",B6007528
"370.   338.20 Glutarimide, 3-[2-(3,5-dimethyl-2-oxocyclohexyl)-2-hydroxyethyl]-, semicarbazone",C3428715
371.   338.21 Lauryl gallate,C1166525
372.   338.21 Piperonyl butoxide,C51036
"373.   338.24 4,4'-Dipentylazoxybenzene",C37592873
"374.   338.26 Benzene, 1-phenoxy-4-dodecyl-",C55191601
375.   338.27 Bis-(4-amino-5-tert-butyl-3-methylphenyl)methane,C13680369
376.   338.29 Beta-diethylamino ethyl ester of dicyclohexylamino acetic acid,C78546039
377.   338.32 Erucic acid,C112867
"378.   338.32 9-Octadecenoic acid, butyl ester",C13171249
"379.   338.32 Oleic acid, butyl ester",C142778
"380.   338.32 Elaidic acid, butyl ester",C22147337
"381.   338.32 2-Propenoic acid, 2-methyl-, octadecyl ester",C32360057
382.   338.39 Tetracosane,C646311
"383.   338.83 Alpha,alpha,alpha,2,4,5-hexachloroacetanilide",C33560575
"384.   339.10 Phosphoramidic acid, benzyl-, diphenyl ester",C33985750
385.   339.12 Cocaine muriate,B6005004
386.   339.18 Ethyl p-(p-pentyloxybenzylidene)aminobenzoate,C37168426
"387.   339.19 P-phenylazo carbanilic acid, n-heptyl ester",C94913083
"388.   339.22 2-Butanol, 4-dimethylamino-3-methyl-1,2-diphenyl-, propionate",C77509
"389.   339.67 Ethene, tetrabromo-",C79287
"390.   339.75 Cyclopentene, octachloro-",C706785
391.   339.78 Potassium heptafluozirconate iv,B6001433
"392.   339.79 2,3,5,6-Tetrachloroiodobenzene",C32770824
"393.   339.82 2,4,5-Trichlorophenyl trichloroacetate",C25438237
"394.   339.91 Methanol, bis(4-bromophenyl)-",C29334187
"395.   339.93 2(P-bromophenoxy)ethyl alpha,alpha-dichloropropionate",C99852989
396.   340.01 Bis(4-nitrophenyl)phosphoric acid,C645158
"397.   340.03 Rhodanine, 5-benzylidene-3-salicylideneamino-",C1438251
"398.   340.06 Phenothiazine, 2-chloro-10-[3-(methylamino)propyl]-, hydrochloride",C3953659
"1. 340.07 Rhodanine, 5-(p-dimethylaminobenzylidene)-3-phenyl",C3698122
2.   340.08 Esculin,C531759
"3.   340.08 2-Propanone, [(9-beta-d-ribofuranosyl-9h-purin-6-yl)thio]-",C71052749
"4.   340.11 Urea, 1,1'-p-phenylenebis[3-(2-hydroxyethyl)-3-nitroso-",C116401093
"5.   340.12 Tetramethyl bicyclo[2.2.2]-7-octene-2,3,5,6-tetracarboxylate",C72598540
"6.   340.12 2,3,10,11-Tetrahydrobenzo[b]dipyrido[3,2,1-de:1,2,3-mn]-phenazine-1,12-dione",C100436053
"7.   340.14 Glutaranilic acid, 3-[( phenylcarbamoyl)methyl]-",B6008227
8.   340.16 Propiomazine,C362298
"9.   340.17 Oxirane, 2,2'-[(1-methylethylidene)bis(4,1-phenyleneoxymethylene)]bis-",C1675543
10.   340.20 2-(2-Cyclohexylphenoxy) ethyl-2-phenoxyethyl ether,C116373694
"11.   340.20 Androsta-1,4-diene-16beta-propionic acid, 17beta-hydroxy-3-oxo-, delta-lactone",C95809793
"12.   340.20 3'-(3-Methoxy-1,3,5(10)-estratrien-16beta-yl)propiono-1',17beta-lactone",C95809840
"13.   340.21 Cyclobutanone, 3,3'-(dimethylsilyldioxy) bis-2,2,4,4-tetramethyl",C116434992
"14.   340.21 9H-purine, 6(3-dibutylaminopropylamino)-, hydrochloride",C21266626
"15.   340.24 Valeramide, n,n'-ethylene-bis(2,2,4-trimethyl-3-oxo)-",C73840207
"16.   340.24 Phenol, 2,2'-methylenebis[6-(1,1-dimethylethyl)-4-methyl-",C119471
"17.   340.24 Phenol, 4,4'-isopropylidene bis(2-tert-butyl)-",C79969
"18.   340.24 4,4'-Methylenebis(6-tert-butyl-o-cresol)",C96651
19.   340.25 2-(P-dodecylphenoxy) pyrazine,C116660312
20.   340.25 2-(2-Methyl-6-ethylphenoxy)-3-(5-nonyl) pyrazine,C116668930
"21.   340.25 Benzylamine, 4,4'-oxybis(n,n-diethyl-",C17688823
22.   340.26 Dioctyl (2e)-2-butenedioate,B6009500
"23.   340.26 2-Butenedioic acid (E)-, bis(2-ethylhexyl) ester",C141026
24.   340.26 Bis(2-ethylhexyl) maleate,C142165
"25.   340.26 2-Butenedioic acid (e), dioctyl ester",C2997855
"26.   340.30 2-Nonadecanone-1-ol, acetate",B6002029
"27.   340.30 9-Octadecenoic acid, 2-methoxyethyl ester",C111104
28.   340.33 Docosanoic acid,C112856
"29.   340.33 Octadecanoic acid, butyl ester",C123955
"30.   340.33 Eicosanoic acid, ethyl ester",C18281055
31.   340.81 C7H6Br3N,C71642165
"32.   340.99 N-butyl-2,2,3-trichloro-n-(2-chlorophenyl)propanamide",C116402438
"33.   341.09 Atropic acid, p-chloro-, tropyl ester, hydrochloride",C6746914
"34.   341.15 Morpholine, 3,4-dimethyl-2-phenyl-, d-, bitartrate",B6005210
"35.   341.69 Ethane, 1,1,2,2-tetrabromo-",C79276
"36.   341.79 Benzene, 1,3,5-tribromo-2-methoxy-",C607998
"37.   341.86 Benzimidazole, 4,7-dibromo-2-(trifluoromethyl)-",C4228971
"38.   341.86 Benzimidazole, 4,6-dibromo-2-(trifluoromethyl)-",C6609536
39.   341.93 Bis(4-chlorothiophenyl)oxalate,C24455252
40.   342.01 Triphenylphosphine selenide,C3878442
"41.   342.02 Phosphine, triphenyl-, hydrobromide",B6010230
"42.   342.03 1,3-Propanediol, 2-(hydroxymethyl)-2-methyl-, tris(mercaptoacetae)",C10193983
"43.   342.05 Malonic acid, beta-bromophenethyl-, diethyl ester",C116400670
"44.   342.07 Salicylic anhydride, diacetate",C1466826
45.   342.09 5-(P-acetamidophenylazo)-8-quinolinol hydrochloride,C26644973
46.   342.09 (2-Hydroxyethyl)triphenylphosphonium chloride,C23250035
47.   342.10 1-Amino-5-benzamidoanthraquinone,C117066
"48.   342.10 Benzamide, N-(4-amino-9,10-dihydro-9,10-dioxo-1-anthracenyl)-",C81469
49.   342.12 Cellobiose,C13299279
50.   342.12 Sucrose,C57501
"51.   342.12 ?-D-Glucopyranose, 4-O-?-D-galactopyranosyl-",C5965662
52.   342.12 Lactose,C63423
53.   342.12 Maltose,C69794
54.   342.14 1-Methyl-1-phenyl-hydrazine sulfate,B6003892
55.   342.14 1-Amino-2-methyl-4-p-toluidinoanthraquinone,C116778
"56.   342.14 3H,3'H,3""H-Trisindeno[1,2-a:2',1'-c:1"",2""-e]benzene",C17509716
"57.   342.14 5H-Tribenzo[a,f,k]trindene, 10,15-dihydro-",C548356
"58.   342.15 L-arginine, n^2-benzoyl-, ethyle ster, hydrochloride",C2645081
"59.   342.15 1-Propanol, 2-[2-(benzoyloxy)propoxy]-, benzoate",C20109391
60.   342.15 3-[3-(Benzoyloxy)propoxy]propyl benzoate,C94519
61.   342.20 Alpha-p-n-butyl-benzhydryl-acetophenone,C116400852
"62.   342.20 1,2,3-Propenetricarboxylic acid, tri(2-methylpropyl) ester",C10089459
"63.   342.20 1,2,3-Propenetricarboxylic acid, tris(1-methylpropyl) ester",C111530508
"64.   342.20 Ethylene glycol bis(2,2,4-trimethyl-3-oxovalerate)",C4447670
"65.   342.20 1-Propene-1,2,3-tricarboxylic acid, tributyl ester",C7568583
"66.   342.22 Androst-4-ene-16beta-proionic acid, 17beta-hydroxy-3-oxo-, delta-lactone",C96065280
"67.   342.26 2,6-Dicyclohexyl-4-isopropylphenyl acetate",C116659393
"68.   342.28 Butanedioic acid, dioctyl ester",C14491668
69.   342.30 N-cyano-n-methyl-5alpha-pregnan-18-amine,C76938415
"70.   343.02 6-(Dimethylaminomethyl)-2,2'-thio-bis-(4-chlorophenol)",C116435086
"71.   343.13 Oxadiazole, 1,2,4-, 5beta-diethylaminoethyl-3-phenyl-, phosphate",B6007996
"72.   343.13 Spiro[benzofuran-3(2h),4'-piperidine]-2-one,1'-benzyl-5-methyl-,hydrochloride",C116633080
73.   343.23 Dibucaine,C85790
"74.   343.81 Alpha,alpha,alpha,alpha',alpha',alpha'-2-heptachloro-p-xylene",C10388100
"75.   343.81 Alpha,alpha,alpha,alpha',alpha',alpha'-4-heptachloro-m-xylene",C27260646
76.   343.92 Diphenyltin dichloride,C1135995
"77.   343.95 1,1'-Ethylene-bis-pyridinium bromide",B6000435
"78.   343.95 2-(3,4-Dichlorophenoxy)-1-methylethyl 2,2-dichloropropanoate",C116402609
"79.   343.96 Phosphorodithioic acid, O-(2,4-dichlorophenyl) O-ethyl S-propyl ester",C34643464
80.   344.01 Methoxychlor,C72435
81.   344.05 Tris ethylene diamine cobalt chloride,B6000427
82.   344.07 Oxadiazon,C19666309
"83.   344.08 1,3,5,7-Tetramethyl-1,3,5,7-tetravinylcyclotetrasiloxane",B6006234
"84.   344.10 4-Amino-2-methylphenol, sulfate",B6006965
"85.   344.10 Urea, 1,1'-p-phenylenebis[3-(2-fluoroethyl)-3-nitroso-",C116277657
"86.   344.13 1,2,3,4-Tetrahydro-1-(3'-hydroxy-4'-methoxybenzyl)-9-pyrid[3,4,b]indole hydrochloride",C113222745
87.   344.13 D-(+)-maltose,B6000094
"88.   344.14 Benzofuranone, 2(3h)-, 3-(beta-benzyloxyethyl)-3-phenyl-,",C95435964
89.   344.15 Tetraisopropyl methylenediphosphonate,C1660953
"90.   344.15 4-(1,1-Dimethylhexyl)phenyl 4-chlorobenzoate",B6004130
91.   344.15 4'-Chloro-2-hydroxy-5-t-octylbenzophenone,B6004170
"92.   344.15 2,4-Di-tert-butyl-6-chlorophenyl benzoate",C116632941
93.   344.19 Benoxinate hydrochloride,B6005091
"94.   344.20 Propane, 2,2-bis[4-(2-hydroxypropyloxy)-phenyl]-",C116370
"95.   344.20 17Alpha,21-dihydroxypregna-1,4-diene-3,20-dione",C1807143
96.   344.20 2-(4-(1-[4-(2-Hydroxy-1-methylethoxy)phenyl]-1-methylethyl)phenoxy)-1-propanol,C40275410
"97.   344.20 Phosphonic diamide, n,n'-bis (p-butyl phenyl)-",C116401800
98.   344.21 Phenobarbital perbutylated,C73897128
"99.   344.23 1,3-Di-(1-carbethoxy-3-methylbutyl) urea",C70779907
100.   344.24 Testosterone propionate,C57852
"101.   344.24 Androst-5-ene-16beta-propionic acid,3beta,17beta-dihydroxy-, delta-lactone",C96584508
"102.   344.24 3,3'-(Dimethylsilyldioxy)bis-2,2,4,4-tetramethyl cyclobutanol",C116434981
"103.   344.34 Benzene, nonadecyl-",C29136194
"104.   344.74 1,3,5,2,4,6-Triazatriphosphorine, 2,2,4,4,6,6-hexachloro-2,2,4,4,6,6-hexahydro-",C940716
105.   345.04 Azinphos-ethyl,C2642719
"106.   345.11 Adenine, n-[2-[[2-(p-tolylthio)ethyl]thio]ethyl]-",B6008321
"107.   345.12 Benzoic acid, 2-[[ethoxy[(1-methylethyl)amino]phosphinothioyl]oxy]-, 1-methylethyl ester",C25311711
"108.   345.15 P-phenylazo carbanilic acid, phenethyl ester",C95937852
"109.   345.19 3-Heptanone, dl-6-dimethylamino-4,4-diphenyl-, hydrochloride",C1095905
"110.   345.19 Butanol,1,1-diphenyl-4-(1-piperidyl)-, hydrochloride",C3254895
"111.   345.23 17-Ethylenedioxy-3alpha, 5alpha-cycloandrostan-6-one oxime",C2777120
